user_id,total_orders,frequency_group,segment_name
204362,15,2,Medium
202930,15,2,Medium
197035,15,2,Medium
189218,15,2,Medium
173418,15,2,Medium
148716,15,2,Medium
112472,15,2,Medium
167449,15,2,Medium
169375,15,2,Medium
163398,15,2,Medium
186488,15,2,Medium
115940,15,2,Medium
183626,15,2,Medium
142008,15,2,Medium
202454,15,2,Medium
196808,15,2,Medium
186490,15,2,Medium
175806,15,2,Medium
178207,15,2,Medium
109814,15,2,Medium
147541,15,2,Medium
181895,15,2,Medium
141398,15,2,Medium
150532,15,2,Medium
154573,15,2,Medium
186609,15,2,Medium
441,15,2,Medium
123943,15,2,Medium
204711,15,2,Medium
124969,15,2,Medium
179519,15,2,Medium
193129,15,2,Medium
164031,15,2,Medium
139383,15,2,Medium
171459,15,2,Medium
112216,15,2,Medium
172277,15,2,Medium
195663,15,2,Medium
163005,15,2,Medium
153176,15,2,Medium
2740,15,2,Medium
152665,15,2,Medium
145612,15,2,Medium
194925,15,2,Medium
134278,15,2,Medium
149472,15,2,Medium
150590,15,2,Medium
141499,15,2,Medium
139810,15,2,Medium
159013,15,2,Medium
111989,15,2,Medium
173564,15,2,Medium
121523,15,2,Medium
187389,15,2,Medium
172050,15,2,Medium
152006,15,2,Medium
200941,15,2,Medium
125958,15,2,Medium
117356,15,2,Medium
141980,15,2,Medium
152115,15,2,Medium
153982,15,2,Medium
105581,15,2,Medium
147379,15,2,Medium
150337,15,2,Medium
192539,15,2,Medium
4298,15,2,Medium
138152,15,2,Medium
159230,15,2,Medium
199670,15,2,Medium
201553,15,2,Medium
194990,15,2,Medium
193923,15,2,Medium
167561,15,2,Medium
172905,15,2,Medium
198747,15,2,Medium
152615,15,2,Medium
134788,15,2,Medium
118692,15,2,Medium
198826,15,2,Medium
153764,15,2,Medium
106574,15,2,Medium
197325,15,2,Medium
201738,15,2,Medium
164876,15,2,Medium
156313,15,2,Medium
199434,15,2,Medium
147830,15,2,Medium
169097,15,2,Medium
5332,15,2,Medium
163825,15,2,Medium
192312,15,2,Medium
205643,15,2,Medium
167848,15,2,Medium
155747,15,2,Medium
151080,15,2,Medium
118741,15,2,Medium
164050,15,2,Medium
205973,15,2,Medium
119639,15,2,Medium
108405,15,2,Medium
128634,15,2,Medium
141338,15,2,Medium
162,15,2,Medium
144923,15,2,Medium
197533,15,2,Medium
158074,15,2,Medium
136285,15,2,Medium
124758,15,2,Medium
130183,15,2,Medium
191941,15,2,Medium
197061,15,2,Medium
109391,15,2,Medium
115059,15,2,Medium
145161,15,2,Medium
165901,15,2,Medium
167663,15,2,Medium
167096,15,2,Medium
131118,15,2,Medium
171133,15,2,Medium
2984,15,2,Medium
2672,15,2,Medium
152511,15,2,Medium
197546,15,2,Medium
116009,15,2,Medium
186165,15,2,Medium
148549,15,2,Medium
105453,15,2,Medium
114646,15,2,Medium
167435,15,2,Medium
6600,15,2,Medium
127385,15,2,Medium
139991,15,2,Medium
115701,15,2,Medium
124145,15,2,Medium
194047,15,2,Medium
176632,15,2,Medium
138810,15,2,Medium
200398,15,2,Medium
172373,15,2,Medium
125704,15,2,Medium
165508,15,2,Medium
161656,15,2,Medium
132334,15,2,Medium
145342,15,2,Medium
4251,15,2,Medium
172713,15,2,Medium
118601,15,2,Medium
178136,15,2,Medium
173120,15,2,Medium
197042,15,2,Medium
172533,15,2,Medium
151028,15,2,Medium
175690,15,2,Medium
106546,15,2,Medium
179065,15,2,Medium
168692,15,2,Medium
181151,15,2,Medium
187025,15,2,Medium
144341,15,2,Medium
110751,15,2,Medium
108387,15,2,Medium
120416,15,2,Medium
197801,15,2,Medium
112139,15,2,Medium
141523,15,2,Medium
186864,15,2,Medium
182666,15,2,Medium
205766,15,2,Medium
162979,15,2,Medium
145011,15,2,Medium
111096,15,2,Medium
173185,15,2,Medium
174030,15,2,Medium
184703,15,2,Medium
144502,15,2,Medium
194097,15,2,Medium
202040,15,2,Medium
131219,15,2,Medium
111172,15,2,Medium
131711,15,2,Medium
177488,15,2,Medium
114356,15,2,Medium
189434,15,2,Medium
3520,15,2,Medium
168761,15,2,Medium
127467,15,2,Medium
5165,15,2,Medium
137204,15,2,Medium
134635,15,2,Medium
204335,15,2,Medium
177165,15,2,Medium
116749,15,2,Medium
143743,15,2,Medium
191975,15,2,Medium
192897,15,2,Medium
199832,15,2,Medium
163661,15,2,Medium
178005,15,2,Medium
202115,15,2,Medium
151995,15,2,Medium
129193,15,2,Medium
157454,15,2,Medium
119454,15,2,Medium
184212,15,2,Medium
98,15,2,Medium
203186,15,2,Medium
2466,15,2,Medium
133693,15,2,Medium
191247,15,2,Medium
145191,15,2,Medium
144570,15,2,Medium
185824,15,2,Medium
119208,15,2,Medium
150261,15,2,Medium
135514,15,2,Medium
139893,15,2,Medium
109869,15,2,Medium
149963,15,2,Medium
134569,15,2,Medium
173241,15,2,Medium
128699,15,2,Medium
106702,15,2,Medium
128690,15,2,Medium
119130,15,2,Medium
183221,15,2,Medium
140039,15,2,Medium
202067,15,2,Medium
153960,15,2,Medium
157970,15,2,Medium
169967,15,2,Medium
176387,15,2,Medium
195680,15,2,Medium
118016,15,2,Medium
137416,15,2,Medium
178973,15,2,Medium
111309,15,2,Medium
192197,15,2,Medium
176824,15,2,Medium
161128,15,2,Medium
190000,15,2,Medium
136318,15,2,Medium
196454,15,2,Medium
175531,15,2,Medium
5495,15,2,Medium
148539,15,2,Medium
141100,15,2,Medium
114525,15,2,Medium
114526,15,2,Medium
138362,15,2,Medium
192049,15,2,Medium
187713,15,2,Medium
130468,15,2,Medium
119261,15,2,Medium
144983,15,2,Medium
156365,15,2,Medium
170888,15,2,Medium
157466,15,2,Medium
979,15,2,Medium
149365,15,2,Medium
106468,15,2,Medium
150776,15,2,Medium
6490,15,2,Medium
139855,15,2,Medium
132047,15,2,Medium
166815,15,2,Medium
5340,15,2,Medium
118285,15,2,Medium
106916,15,2,Medium
128072,15,2,Medium
180255,15,2,Medium
791,15,2,Medium
110761,15,2,Medium
165846,15,2,Medium
137165,15,2,Medium
117126,15,2,Medium
141480,15,2,Medium
131515,15,2,Medium
175718,15,2,Medium
171948,15,2,Medium
148672,15,2,Medium
196774,15,2,Medium
174690,15,2,Medium
167377,15,2,Medium
112735,15,2,Medium
173766,15,2,Medium
191361,15,2,Medium
6452,15,2,Medium
146874,15,2,Medium
195561,15,2,Medium
2760,15,2,Medium
172365,15,2,Medium
172953,15,2,Medium
184975,15,2,Medium
154988,15,2,Medium
107940,15,2,Medium
148015,15,2,Medium
152927,15,2,Medium
205372,15,2,Medium
176671,15,2,Medium
128489,15,2,Medium
135799,15,2,Medium
130787,15,2,Medium
161803,15,2,Medium
196194,15,2,Medium
133844,15,2,Medium
168792,15,2,Medium
190771,15,2,Medium
183114,15,2,Medium
204514,15,2,Medium
200250,15,2,Medium
190175,15,2,Medium
130105,15,2,Medium
168134,15,2,Medium
139127,15,2,Medium
198608,15,2,Medium
195212,15,2,Medium
197734,15,2,Medium
111322,15,2,Medium
182233,15,2,Medium
188214,15,2,Medium
137257,15,2,Medium
111633,15,2,Medium
204792,15,2,Medium
108689,15,2,Medium
162425,15,2,Medium
140310,15,2,Medium
158270,15,2,Medium
116998,15,2,Medium
170753,15,2,Medium
177976,15,2,Medium
137612,15,2,Medium
163564,15,2,Medium
110146,15,2,Medium
6517,15,2,Medium
164783,15,2,Medium
137534,15,2,Medium
141420,15,2,Medium
146522,15,2,Medium
193604,15,2,Medium
132941,15,2,Medium
153013,15,2,Medium
144351,15,2,Medium
195107,15,2,Medium
161253,15,2,Medium
126945,15,2,Medium
128055,15,2,Medium
164088,15,2,Medium
178086,15,2,Medium
195876,15,2,Medium
108986,15,2,Medium
165132,15,2,Medium
113710,15,2,Medium
180635,15,2,Medium
183765,15,2,Medium
179637,15,2,Medium
106069,15,2,Medium
135649,15,2,Medium
165345,15,2,Medium
157478,15,2,Medium
142887,15,2,Medium
127859,15,2,Medium
127689,15,2,Medium
124422,15,2,Medium
150288,15,2,Medium
115969,15,2,Medium
193143,15,2,Medium
129760,15,2,Medium
171245,15,2,Medium
141560,15,2,Medium
120858,15,2,Medium
189078,15,2,Medium
192893,15,2,Medium
132744,15,2,Medium
112624,15,2,Medium
150050,15,2,Medium
105079,15,2,Medium
130849,15,2,Medium
109823,15,2,Medium
155176,15,2,Medium
126923,15,2,Medium
140725,15,2,Medium
116970,15,2,Medium
6516,15,2,Medium
176990,15,2,Medium
178480,15,2,Medium
117668,15,2,Medium
174590,15,2,Medium
194531,15,2,Medium
159341,15,2,Medium
185589,15,2,Medium
177972,15,2,Medium
198677,15,2,Medium
105366,15,2,Medium
181490,15,2,Medium
200287,15,2,Medium
201014,15,2,Medium
112154,15,2,Medium
203155,15,2,Medium
189972,15,2,Medium
152133,15,2,Medium
196850,15,2,Medium
111956,15,2,Medium
190666,15,2,Medium
143310,15,2,Medium
136416,15,2,Medium
179031,15,2,Medium
3620,15,2,Medium
138987,15,2,Medium
127870,15,2,Medium
182385,15,2,Medium
184550,15,2,Medium
110065,15,2,Medium
206142,15,2,Medium
164211,15,2,Medium
143,15,2,Medium
135337,15,2,Medium
114336,15,2,Medium
3189,15,2,Medium
119667,15,2,Medium
199541,15,2,Medium
125740,15,2,Medium
184872,15,2,Medium
132451,15,2,Medium
202134,15,2,Medium
168353,15,2,Medium
124958,15,2,Medium
144771,15,2,Medium
153276,15,2,Medium
172618,15,2,Medium
163634,15,2,Medium
136345,15,2,Medium
125789,15,2,Medium
156444,15,2,Medium
129576,15,2,Medium
190858,15,2,Medium
163658,15,2,Medium
197510,15,2,Medium
144820,15,2,Medium
3415,15,2,Medium
4180,15,2,Medium
151359,15,2,Medium
1811,15,2,Medium
95071,15,2,Medium
78419,15,2,Medium
39344,15,2,Medium
90761,15,2,Medium
60940,15,2,Medium
93004,15,2,Medium
75634,15,2,Medium
8923,15,2,Medium
104637,15,2,Medium
63680,15,2,Medium
13613,15,2,Medium
39116,15,2,Medium
64996,15,2,Medium
56188,15,2,Medium
38293,15,2,Medium
18550,15,2,Medium
71046,15,2,Medium
34468,15,2,Medium
20113,15,2,Medium
67961,15,2,Medium
67622,15,2,Medium
13224,15,2,Medium
69928,15,2,Medium
9704,15,2,Medium
47858,15,2,Medium
45037,15,2,Medium
78763,15,2,Medium
43929,15,2,Medium
82100,15,2,Medium
94238,15,2,Medium
89678,15,2,Medium
27675,15,2,Medium
14987,15,2,Medium
98657,15,2,Medium
62793,15,2,Medium
98228,15,2,Medium
21609,15,2,Medium
13711,15,2,Medium
97902,15,2,Medium
100425,15,2,Medium
8513,15,2,Medium
46754,15,2,Medium
99322,15,2,Medium
71696,15,2,Medium
43120,15,2,Medium
43905,15,2,Medium
67989,15,2,Medium
41493,15,2,Medium
90243,15,2,Medium
18828,15,2,Medium
81460,15,2,Medium
75214,15,2,Medium
49396,15,2,Medium
97549,15,2,Medium
77111,15,2,Medium
72326,15,2,Medium
76548,15,2,Medium
25266,15,2,Medium
61260,15,2,Medium
19054,15,2,Medium
66417,15,2,Medium
102480,15,2,Medium
43332,15,2,Medium
31271,15,2,Medium
7848,15,2,Medium
65361,15,2,Medium
17192,15,2,Medium
82082,15,2,Medium
95772,15,2,Medium
82398,15,2,Medium
25758,15,2,Medium
89112,15,2,Medium
14269,15,2,Medium
17239,15,2,Medium
60879,15,2,Medium
75601,15,2,Medium
21977,15,2,Medium
69730,15,2,Medium
101404,15,2,Medium
55704,15,2,Medium
92054,15,2,Medium
54115,15,2,Medium
97244,15,2,Medium
8911,15,2,Medium
35386,15,2,Medium
65674,15,2,Medium
59024,15,2,Medium
47188,15,2,Medium
65914,15,2,Medium
12345,15,2,Medium
49314,15,2,Medium
31488,15,2,Medium
57395,15,2,Medium
19570,15,2,Medium
9764,15,2,Medium
58159,15,2,Medium
90875,15,2,Medium
87517,15,2,Medium
53878,15,2,Medium
32087,15,2,Medium
73657,15,2,Medium
90378,15,2,Medium
34534,15,2,Medium
96450,15,2,Medium
60796,15,2,Medium
79837,15,2,Medium
51007,15,2,Medium
74261,15,2,Medium
65238,15,2,Medium
67562,15,2,Medium
56085,15,2,Medium
38239,15,2,Medium
21573,15,2,Medium
16873,15,2,Medium
19441,15,2,Medium
85479,15,2,Medium
87928,15,2,Medium
61931,15,2,Medium
25569,15,2,Medium
34622,15,2,Medium
57643,15,2,Medium
8206,15,2,Medium
15918,15,2,Medium
70288,15,2,Medium
21319,15,2,Medium
52021,15,2,Medium
95986,15,2,Medium
20604,15,2,Medium
39617,15,2,Medium
73374,15,2,Medium
15335,15,2,Medium
31954,15,2,Medium
57831,15,2,Medium
62001,15,2,Medium
38176,15,2,Medium
80335,15,2,Medium
53568,15,2,Medium
59629,15,2,Medium
19765,15,2,Medium
14748,15,2,Medium
67884,15,2,Medium
62654,15,2,Medium
24370,15,2,Medium
8427,15,2,Medium
27640,15,2,Medium
53801,15,2,Medium
40329,15,2,Medium
15131,15,2,Medium
51537,15,2,Medium
65568,15,2,Medium
31858,15,2,Medium
46349,15,2,Medium
79084,15,2,Medium
47397,15,2,Medium
84805,15,2,Medium
100520,15,2,Medium
48063,15,2,Medium
104101,15,2,Medium
25747,15,2,Medium
78316,15,2,Medium
74816,15,2,Medium
103924,15,2,Medium
39309,15,2,Medium
96211,15,2,Medium
98244,15,2,Medium
103829,15,2,Medium
98162,15,2,Medium
43466,15,2,Medium
102196,15,2,Medium
48419,15,2,Medium
47937,15,2,Medium
79230,15,2,Medium
62761,15,2,Medium
89943,15,2,Medium
73594,15,2,Medium
12789,15,2,Medium
96931,15,2,Medium
20610,15,2,Medium
86178,15,2,Medium
65064,15,2,Medium
91167,15,2,Medium
61970,15,2,Medium
41777,15,2,Medium
62863,15,2,Medium
72549,15,2,Medium
33457,15,2,Medium
98752,15,2,Medium
99916,15,2,Medium
58552,15,2,Medium
83017,15,2,Medium
69924,15,2,Medium
9737,15,2,Medium
8692,15,2,Medium
65178,15,2,Medium
21180,15,2,Medium
102508,15,2,Medium
45229,15,2,Medium
97822,15,2,Medium
60958,15,2,Medium
36501,15,2,Medium
83212,15,2,Medium
56504,15,2,Medium
15217,15,2,Medium
18605,15,2,Medium
84508,15,2,Medium
100937,15,2,Medium
96772,15,2,Medium
67754,15,2,Medium
98240,15,2,Medium
43647,15,2,Medium
92484,15,2,Medium
81775,15,2,Medium
83404,15,2,Medium
62687,15,2,Medium
29827,15,2,Medium
38738,15,2,Medium
24450,15,2,Medium
63818,15,2,Medium
40567,15,2,Medium
23823,15,2,Medium
100852,15,2,Medium
44995,15,2,Medium
15643,15,2,Medium
55046,15,2,Medium
6979,15,2,Medium
34592,15,2,Medium
47884,15,2,Medium
102447,15,2,Medium
60721,15,2,Medium
63066,15,2,Medium
74503,15,2,Medium
72305,15,2,Medium
90264,15,2,Medium
88094,15,2,Medium
9793,15,2,Medium
32428,15,2,Medium
100513,15,2,Medium
40420,15,2,Medium
93338,15,2,Medium
83350,15,2,Medium
27053,15,2,Medium
68125,15,2,Medium
58058,15,2,Medium
40100,15,2,Medium
21320,15,2,Medium
28861,15,2,Medium
94411,15,2,Medium
40220,15,2,Medium
64164,15,2,Medium
91739,15,2,Medium
76062,15,2,Medium
73013,15,2,Medium
92281,15,2,Medium
22287,15,2,Medium
8162,15,2,Medium
51804,15,2,Medium
95595,15,2,Medium
82917,15,2,Medium
83342,15,2,Medium
85833,15,2,Medium
11677,15,2,Medium
34012,15,2,Medium
91648,15,2,Medium
22375,15,2,Medium
41374,15,2,Medium
45663,15,2,Medium
88614,15,2,Medium
92846,15,2,Medium
42213,15,2,Medium
85957,15,2,Medium
64010,15,2,Medium
15178,15,2,Medium
34716,15,2,Medium
22328,15,2,Medium
101723,15,2,Medium
60617,15,2,Medium
72073,15,2,Medium
52187,15,2,Medium
49393,15,2,Medium
47206,15,2,Medium
102492,15,2,Medium
85023,15,2,Medium
86422,15,2,Medium
79564,15,2,Medium
90698,15,2,Medium
89314,15,2,Medium
75724,15,2,Medium
36598,15,2,Medium
52350,15,2,Medium
57452,15,2,Medium
96319,15,2,Medium
7729,15,2,Medium
17381,15,2,Medium
49970,15,2,Medium
50180,15,2,Medium
35531,15,2,Medium
13901,15,2,Medium
98339,15,2,Medium
12066,15,2,Medium
64866,15,2,Medium
20338,15,2,Medium
60766,15,2,Medium
11019,15,2,Medium
81081,15,2,Medium
93568,15,2,Medium
52178,15,2,Medium
19313,15,2,Medium
23480,15,2,Medium
14023,15,2,Medium
74665,15,2,Medium
36544,15,2,Medium
40370,15,2,Medium
36399,15,2,Medium
13290,15,2,Medium
23173,15,2,Medium
30491,15,2,Medium
57649,15,2,Medium
24483,15,2,Medium
69942,15,2,Medium
40612,15,2,Medium
79324,15,2,Medium
78942,15,2,Medium
53947,15,2,Medium
56802,15,2,Medium
56227,15,2,Medium
38640,15,2,Medium
97370,15,2,Medium
57801,15,2,Medium
94940,15,2,Medium
54320,15,2,Medium
59876,15,2,Medium
53691,15,2,Medium
51689,15,2,Medium
55760,15,2,Medium
52932,15,2,Medium
72979,15,2,Medium
57781,15,2,Medium
58308,15,2,Medium
72675,15,2,Medium
50068,15,2,Medium
101510,15,2,Medium
10246,15,2,Medium
90465,15,2,Medium
44402,15,2,Medium
58272,15,2,Medium
72743,15,2,Medium
9273,15,2,Medium
67345,15,2,Medium
55523,15,2,Medium
62896,15,2,Medium
7462,15,2,Medium
67243,15,2,Medium
22285,15,2,Medium
102099,15,2,Medium
9557,15,2,Medium
38251,15,2,Medium
24144,15,2,Medium
43611,15,2,Medium
69471,15,2,Medium
96097,15,2,Medium
13240,15,2,Medium
78692,15,2,Medium
99834,15,2,Medium
87789,15,2,Medium
18078,15,2,Medium
33974,15,2,Medium
49050,15,2,Medium
73804,15,2,Medium
61165,15,2,Medium
44136,15,2,Medium
87320,15,2,Medium
71897,15,2,Medium
29114,15,2,Medium
79757,15,2,Medium
101260,15,2,Medium
62377,15,2,Medium
21322,15,2,Medium
18397,15,2,Medium
70059,15,2,Medium
25917,15,2,Medium
7266,15,2,Medium
78715,15,2,Medium
74319,15,2,Medium
81641,15,2,Medium
70005,15,2,Medium
25733,15,2,Medium
84703,15,2,Medium
42822,15,2,Medium
7879,15,2,Medium
24692,15,2,Medium
77395,15,2,Medium
7479,15,2,Medium
30341,15,2,Medium
43483,15,2,Medium
86870,15,2,Medium
84418,15,2,Medium
54701,15,2,Medium
71981,15,2,Medium
86979,15,2,Medium
102925,15,2,Medium
49330,15,2,Medium
74361,15,2,Medium
104043,15,2,Medium
89728,15,2,Medium
82655,15,2,Medium
15015,15,2,Medium
88267,15,2,Medium
104462,15,2,Medium
78694,15,2,Medium
90399,15,2,Medium
103053,15,2,Medium
78244,15,2,Medium
78987,15,2,Medium
83655,15,2,Medium
15192,15,2,Medium
94160,15,2,Medium
7753,15,2,Medium
39242,15,2,Medium
103068,15,2,Medium
81398,15,2,Medium
101079,15,2,Medium
62343,15,2,Medium
101506,15,2,Medium
17827,15,2,Medium
80016,15,2,Medium
37558,15,2,Medium
89691,15,2,Medium
39421,15,2,Medium
33099,15,2,Medium
83564,15,2,Medium
53567,15,2,Medium
48660,15,2,Medium
102778,15,2,Medium
93907,15,2,Medium
87180,15,2,Medium
61676,15,2,Medium
71029,15,2,Medium
54755,15,2,Medium
93027,15,2,Medium
15506,15,2,Medium
45624,15,2,Medium
47832,15,2,Medium
37324,15,2,Medium
34111,15,2,Medium
100163,15,2,Medium
93096,15,2,Medium
81572,15,2,Medium
27964,15,2,Medium
85943,15,2,Medium
57690,15,2,Medium
31323,15,2,Medium
44256,15,2,Medium
26729,15,2,Medium
90627,15,2,Medium
88479,15,2,Medium
19575,15,2,Medium
23914,15,2,Medium
78047,15,2,Medium
13963,15,2,Medium
15608,15,2,Medium
65222,15,2,Medium
6984,15,2,Medium
60573,15,2,Medium
92926,15,2,Medium
73869,15,2,Medium
77412,15,2,Medium
88717,15,2,Medium
21177,15,2,Medium
31342,15,2,Medium
77973,15,2,Medium
12034,15,2,Medium
91785,15,2,Medium
83460,15,2,Medium
56712,15,2,Medium
16413,15,2,Medium
16227,15,2,Medium
78576,15,2,Medium
82671,15,2,Medium
28359,15,2,Medium
44283,15,2,Medium
74225,15,2,Medium
69630,15,2,Medium
93370,15,2,Medium
53938,15,2,Medium
96267,15,2,Medium
82149,15,2,Medium
21845,15,2,Medium
78434,15,2,Medium
39630,15,2,Medium
52864,15,2,Medium
14026,15,2,Medium
17735,15,2,Medium
80595,15,2,Medium
101495,15,2,Medium
100951,15,2,Medium
70198,15,2,Medium
30390,15,2,Medium
47617,15,2,Medium
101965,15,2,Medium
18778,15,2,Medium
36922,15,2,Medium
64497,15,2,Medium
41545,15,2,Medium
74081,15,2,Medium
36006,15,2,Medium
30710,15,2,Medium
98576,15,2,Medium
103490,15,2,Medium
19984,15,2,Medium
28054,15,2,Medium
19905,15,2,Medium
85533,15,2,Medium
61406,15,2,Medium
57322,15,2,Medium
16225,15,2,Medium
26835,15,2,Medium
77202,15,2,Medium
88497,15,2,Medium
64601,15,2,Medium
13936,15,2,Medium
28314,15,2,Medium
80714,15,2,Medium
62884,15,2,Medium
25802,15,2,Medium
81287,15,2,Medium
92565,15,2,Medium
38475,15,2,Medium
62123,15,2,Medium
62613,15,2,Medium
46406,15,2,Medium
63673,15,2,Medium
68287,15,2,Medium
14638,15,2,Medium
71645,15,2,Medium
7082,15,2,Medium
17529,15,2,Medium
66505,15,2,Medium
42199,15,2,Medium
103183,15,2,Medium
22893,15,2,Medium
52624,15,2,Medium
55473,15,2,Medium
98362,15,2,Medium
18525,15,2,Medium
72196,15,2,Medium
75194,15,2,Medium
59334,15,2,Medium
82483,15,2,Medium
11804,15,2,Medium
64494,15,2,Medium
26278,15,2,Medium
7450,15,2,Medium
16191,15,2,Medium
27558,15,2,Medium
86927,15,2,Medium
97056,15,2,Medium
60457,15,2,Medium
49028,15,2,Medium
84658,15,2,Medium
40021,15,2,Medium
62825,15,2,Medium
38461,15,2,Medium
43698,15,2,Medium
33763,15,2,Medium
91694,15,2,Medium
7128,15,2,Medium
25299,15,2,Medium
92886,15,2,Medium
65963,15,2,Medium
62459,15,2,Medium
53441,15,2,Medium
42893,15,2,Medium
68904,15,2,Medium
99566,15,2,Medium
65813,15,2,Medium
18362,15,2,Medium
45011,15,2,Medium
58994,15,2,Medium
37961,15,2,Medium
98744,15,2,Medium
95835,15,2,Medium
11350,15,2,Medium
61456,15,2,Medium
99463,15,2,Medium
87209,15,2,Medium
32222,15,2,Medium
55934,15,2,Medium
73155,15,2,Medium
80576,15,2,Medium
12869,15,2,Medium
83226,15,2,Medium
35925,15,2,Medium
75442,15,2,Medium
66980,15,2,Medium
89191,15,2,Medium
10109,15,2,Medium
95356,15,2,Medium
46302,15,2,Medium
100233,15,2,Medium
89062,15,2,Medium
73668,15,2,Medium
14803,15,2,Medium
76488,15,2,Medium
70257,15,2,Medium
25887,15,2,Medium
18243,15,2,Medium
56018,15,2,Medium
60849,15,2,Medium
68459,15,2,Medium
83588,15,2,Medium
59887,15,2,Medium
15884,15,2,Medium
28080,15,2,Medium
21325,15,2,Medium
28989,15,2,Medium
50603,15,2,Medium
81794,15,2,Medium
60363,15,2,Medium
87064,15,2,Medium
36692,15,2,Medium
30541,15,2,Medium
75493,15,2,Medium
44496,15,2,Medium
20542,15,2,Medium
59596,15,2,Medium
65806,15,2,Medium
72510,15,2,Medium
18250,15,2,Medium
13342,15,2,Medium
47064,15,2,Medium
57719,15,2,Medium
86005,15,2,Medium
50530,15,2,Medium
59772,15,2,Medium
66641,15,2,Medium
49575,15,2,Medium
19898,15,2,Medium
17892,15,2,Medium
95658,15,2,Medium
41847,15,2,Medium
81223,15,2,Medium
30804,15,2,Medium
102062,15,2,Medium
90813,15,2,Medium
13816,15,2,Medium
24864,15,2,Medium
33247,15,2,Medium
66507,15,2,Medium
61210,15,2,Medium
103900,15,2,Medium
26115,15,2,Medium
31545,15,2,Medium
82740,15,2,Medium
28204,15,2,Medium
24415,15,2,Medium
17235,15,2,Medium
84581,15,2,Medium
49732,15,2,Medium
74191,15,2,Medium
60326,15,2,Medium
30536,15,2,Medium
94447,15,2,Medium
33257,15,2,Medium
39874,15,2,Medium
92242,15,2,Medium
16595,15,2,Medium
40652,15,2,Medium
25499,15,2,Medium
98596,15,2,Medium
45219,15,2,Medium
55240,15,2,Medium
64968,15,2,Medium
40898,15,2,Medium
35461,15,2,Medium
21362,15,2,Medium
14551,15,2,Medium
23684,15,2,Medium
13483,15,2,Medium
31492,15,2,Medium
19845,15,2,Medium
83694,15,2,Medium
92335,15,2,Medium
67107,15,2,Medium
101531,15,2,Medium
101619,15,2,Medium
23655,15,2,Medium
68763,15,2,Medium
99809,15,2,Medium
100291,15,2,Medium
7474,15,2,Medium
6800,15,2,Medium
61741,15,2,Medium
77288,15,2,Medium
90859,15,2,Medium
30999,15,2,Medium
10148,15,2,Medium
100563,15,2,Medium
89315,15,2,Medium
14705,15,2,Medium
79208,15,2,Medium
45687,15,2,Medium
12687,15,2,Medium
24874,15,2,Medium
76483,15,2,Medium
104771,15,2,Medium
59697,15,2,Medium
31965,15,2,Medium
87128,15,2,Medium
53110,15,2,Medium
71758,15,2,Medium
37779,15,2,Medium
29128,15,2,Medium
44185,15,2,Medium
79767,15,2,Medium
35557,15,2,Medium
37128,15,2,Medium
41957,15,2,Medium
46643,15,2,Medium
103808,15,2,Medium
74982,15,2,Medium
38851,15,2,Medium
11706,15,2,Medium
101973,15,2,Medium
79584,15,2,Medium
78361,15,2,Medium
10269,15,2,Medium
56678,15,2,Medium
18249,15,2,Medium
73589,15,2,Medium
44862,15,2,Medium
29914,15,2,Medium
49019,15,2,Medium
37434,15,2,Medium
28360,15,2,Medium
103956,15,2,Medium
59947,15,2,Medium
44755,15,2,Medium
18093,15,2,Medium
30473,15,2,Medium
68589,15,2,Medium
95035,15,2,Medium
71013,15,2,Medium
48900,15,2,Medium
65999,15,2,Medium
54529,15,2,Medium
59373,15,2,Medium
99076,15,2,Medium
60117,15,2,Medium
101225,15,2,Medium
90590,15,2,Medium
80933,15,2,Medium
81469,15,2,Medium
33273,15,2,Medium
20388,15,2,Medium
71521,15,2,Medium
9316,15,2,Medium
15154,15,2,Medium
36886,15,2,Medium
84439,15,2,Medium
46267,15,2,Medium
99464,15,2,Medium
68727,15,2,Medium
62095,15,2,Medium
100595,15,2,Medium
103551,15,2,Medium
34658,15,2,Medium
43156,15,2,Medium
11868,15,2,Medium
61117,15,2,Medium
31634,15,2,Medium
64763,15,2,Medium
83272,15,2,Medium
22029,15,2,Medium
11607,15,2,Medium
29481,15,2,Medium
70965,15,2,Medium
70999,15,2,Medium
67814,15,2,Medium
28228,15,2,Medium
39916,15,2,Medium
92422,15,2,Medium
67842,15,2,Medium
34242,15,2,Medium
15396,15,2,Medium
75069,15,2,Medium
52664,15,2,Medium
37918,15,2,Medium
65262,15,2,Medium
19803,15,2,Medium
11485,15,2,Medium
44770,15,2,Medium
9044,15,2,Medium
63098,15,2,Medium
86252,15,2,Medium
8403,15,2,Medium
46454,15,2,Medium
62506,15,2,Medium
21196,15,2,Medium
36005,15,2,Medium
57914,15,2,Medium
82314,15,2,Medium
68140,15,2,Medium
20341,15,2,Medium
45496,15,2,Medium
56008,15,2,Medium
39745,15,2,Medium
26891,15,2,Medium
51291,15,2,Medium
56721,15,2,Medium
26328,15,2,Medium
94910,15,2,Medium
97240,15,2,Medium
101101,15,2,Medium
39724,15,2,Medium
57823,15,2,Medium
79475,15,2,Medium
20856,15,2,Medium
100051,15,2,Medium
36573,15,2,Medium
46665,15,2,Medium
47777,15,2,Medium
11172,15,2,Medium
98794,15,2,Medium
78567,15,2,Medium
86571,15,2,Medium
85114,15,2,Medium
71721,15,2,Medium
40636,15,2,Medium
